NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,17-05-0001-42,17-007,PETEN,LA LIBERTAD,EODP,ALDEA EL NARANJO,50030247,HUGO RENE MACZ POP,NOELIA BEATRIZ MEDRANO ESTRADA DE GARCIA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0002-42,17-006,PETEN,LA LIBERTAD,EODP ANEXA A EORM,PARCELAMIENTO VALLE NUEVO LA LIBERTAD,,GREGORIO ENRIQUE ARGUETA SAMAYOA,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0004-43,17-007,PETEN,LA LIBERTAD,EORM,ASENTAMIENTO EL MANANTIALITO,,HUGO RENE MACZ POP,---,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0005-42,17-008,PETEN,LA LIBERTAD,EODP,BARRIO BUENA VISTA CASERIO LA GLORIA,33217275,ALFONZO CLAUDIO SALES,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0006-42,17-007,PETEN,LA LIBERTAD,EODP,BARRIO EL PORVENIR KILOMETRO CIENTO SIETE (107),,HUGO RENE MACZ POP,JULIA NAJERA PEREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0007-42,17-008,PETEN,LA LIBERTAD,EODP BARRIO LACANDÓN - LAS RUINAS,BARRIO LACANDON-LAS RUINAS,30234986,ALFONZO CLAUDIO SALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0009-42,17-008,PETEN,LA LIBERTAD,EODP,CASERIO EL COROZAL,48943275,ALFONZO CLAUDIO SALES,--,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0012-42,17-007,PETEN,LA LIBERTAD,EODP,FINCA DEL NIÑO,,HUGO RENE MACZ POP,JUAN CARLOS HERRERA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0014-42,17-006,PETEN,LA LIBERTAD,"EODP BARRIO SIETE (7) DE MARZO, CASERÍO NUEVA VISTA HERMOSA",BARRIO 7 DE MARZO CASERIO NUEVA VISTA HERMOSA,,GREGORIO ENRIQUE ARGUETA SAMAYOA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0015-42,17-008,PETEN,LA LIBERTAD,EODP,CASERIO LOS CERRITOS,,ALFONZO CLAUDIO SALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
